Network;inetnum;status;netname;descr;route-obj;route-descr;route-origin
213.222.56.240/28;213.222.56.240 - 213.222.56.255;ASSIGNED PA;telegames;telegames;213.222.56.0/24,213.222.56.0/24;Orbitel;AS8672,AS8717
92.247.229.224/27;92.247.224.0 - 92.247.231.255;ASSIGNED PA;GPON-SofiaCenter;GPON Services;92.247.192.0/18;SPNET;AS29580
213.169.38.224/28;213.169.38.0 - 213.169.44.255;ASSIGNED PA;SPNET-PPPOE-POOLS;Spectrum NET Ltd.;213.169.38.0/24;PPPOE;AS29580
92.247.230.0/28;92.247.224.0 - 92.247.231.255;ASSIGNED PA;GPON-SofiaCenter;GPON Services;92.247.192.0/18;SPNET;AS29580
195.34.111.0/25;195.34.111.0 - 195.34.111.255;ASSIGNED PA;BIT-INC-VOIP;Bulgarian Information Technologies Inc.;195.34.96.0/19;Spectrum NET PA space;AS8717
92.247.45.80/28;92.247.40.0 - 92.247.47.255;ASSIGNED PA;SPNET-PON-OK-2;PON Services;92.247.44.0/22;Spectrum NET PA space;AS8717
92.247.251.208/28;92.247.240.0 - 92.247.255.255;ASSIGNED PA;SPECTRUMNET;Broadband Services;92.247.192.0/18;SPNET;AS29580
212.91.189.128/28;212.91.160.0 - 212.91.191.255;ALLOCATED PA;BG-MTELNET-990730;;212.91.160.0/19;Spectrum NET PA space;AS8717
92.247.201.160/28;92.247.200.0 - 92.247.203.255;ASSIGNED PA;GPON-SofiaSouth;GPON Services;92.247.192.0/18;SPNET;AS29580
195.24.49.80/28;195.24.49.0 - 195.24.49.127;ASSIGNED PA;ORBITEL-RUSE-1;Orbitel Ruse pop - routers, access server,Ruse, Bulgaria;195.24.32.0/19,195.24.32.0/19;Orbitel customer and internal;AS8672,AS8717
92.247.219.64/27;92.247.216.0 - 92.247.223.255;ASSIGNED PA;GPON-SofiaNorth;GPON Services;92.247.192.0/18;SPNET;AS29580
89.215.210.48/28;89.215.0.0 - 89.215.255.255;ALLOCATED PA;BG-MTELNET-20060614;;89.215.128.0/17;A1 BG;AS13124
92.247.82.16/28;92.247.80.0 - 92.247.87.255;ASSIGNED PA;SPNET-PON-OK-3;PON Services;92.247.80.0/21;Spectrum Net;AS8717
212.36.2.16/28;212.36.0.0 - 212.36.2.159;ASSIGNED PA;TECHNOLINK;Techno-Link (tm);212.36.0.0/19;Spectrum NET PA space;AS8717
92.247.83.96/28;92.247.80.0 - 92.247.87.255;ASSIGNED PA;SPNET-PON-OK-3;PON Services;92.247.80.0/21;Spectrum Net;AS8717
195.34.121.144/28;195.34.96.0 - 195.34.127.255;ALLOCATED PA;BG-MTELNET-970819;;195.34.96.0/19;Spectrum NET PA space;AS8717
92.247.0.128/25;92.247.0.0 - 92.247.7.255;ASSIGNED PA;SPNET;Spectrum Net Sofia;92.247.0.0/20;Spectrum NET PA space;AS8717
92.247.14.0/28;92.247.8.0 - 92.247.15.255;ASSIGNED PA;SPNET;Spectrum Net Sofia;92.247.0.0/20;Spectrum NET PA space;AS8717
85.130.111.144/28;85.130.0.0 - 85.130.127.255;ALLOCATED PA;BG-MTELNET-20041118;;85.130.64.0/18;BLIZOO;AS13124
217.9.234.192/27;217.9.224.0 - 217.9.239.255;ALLOCATED PA;BG-MTELNET-20000807;;217.9.232.0/21;IBGC;AS13124
92.247.230.176/28;92.247.224.0 - 92.247.231.255;ASSIGNED PA;GPON-SofiaCenter;GPON Services;92.247.192.0/18;SPNET;AS29580
213.169.33.16/28;213.169.33.16 - 213.169.33.31;ASSIGNED PA;Mtel_IPTV1_Internal_Usage;;213.169.32.0/19;Spectrum NET PA space;AS8717
213.169.41.208/28;213.169.38.0 - 213.169.44.255;ASSIGNED PA;SPNET-PPPOE-POOLS;Spectrum NET Ltd.;213.169.32.0/19;Spectrum NET PA space;AS8717
212.50.0.176/28;212.50.0.0 - 212.50.0.255;ASSIGNED PA;SPNET;Spectrum NET Ltd.,Sofia;212.50.0.0/24;Spectrum NET PA space;AS8717
195.24.34.112/28;195.24.34.0 - 195.24.34.255;ASSIGNED PA;ORBITEL-2;Orbitel backbone and customer interfaces,Bulgaria;195.24.32.0/19,195.24.32.0/19;Orbitel customer and internal;AS8672,AS8717
92.247.254.64/27;92.247.240.0 - 92.247.255.255;ASSIGNED PA;SPECTRUMNET;Broadband Services;92.247.192.0/18;SPNET;AS29580
92.247.22.96/27;92.247.16.0 - 92.247.23.255;ASSIGNED PA;MTELNET;Mobiltel EAD;92.247.16.0/20;Mobiltel EAD PA space;AS8717
92.247.249.128/27;92.247.240.0 - 92.247.255.255;ASSIGNED PA;SPECTRUMNET;Broadband Services;92.247.192.0/18;SPNET;AS29580
217.9.237.160/28;217.9.237.160 - 217.9.237.175;ASSIGNED PA;EVIS;Evis,Sofia,Bulgaria;217.9.232.0/21;IBGC;AS13124
213.169.34.64/28;213.169.32.0 - 213.169.63.255;ALLOCATED PA;BG-MTELNET-20001219;;213.169.32.0/19;Spectrum NET PA space;AS8717
213.169.45.112/28;213.169.45.0 - 213.169.45.255;ASSIGNED PA;SPNET;Spectrum NET Ltd.,Clients with small nets;213.169.32.0/19;Spectrum NET PA space;AS8717
92.247.197.32/27;92.247.192.0 - 92.247.199.255;ASSIGNED PA;GPON-SofiaEast;GPON Services;92.247.192.0/18;SPNET;AS29580
92.247.22.32/28;92.247.16.0 - 92.247.23.255;ASSIGNED PA;MTELNET;Mobiltel EAD;92.247.16.0/20;Mobiltel EAD PA space;AS8717
62.221.132.64/28;62.221.128.0 - 62.221.141.255;ASSIGNED PA;A1BG-Sofia-DOCSIS;A1 Bulgaria EAD;62.221.132.0/24;BLIZOO;as13124
212.95.168.80/28;212.95.160.0 - 212.95.191.255;ALLOCATED PA;BG-MTELNET-19990730;;212.95.168.0/23;Orbitel;AS8672
213.169.51.224/28;213.169.51.128 - 213.169.51.255;ASSIGNED PA;SPNET;Razgrad;213.169.32.0/19;Spectrum NET PA space;AS8717
213.226.0.192/28;213.226.0.0 - 213.226.0.255;ASSIGNED PA;MTELNET;MTel Core P-t-P,INFRA-AW for Project "Core IP Network";213.226.0.0/24,213.226.0.0/24;Mobiltel EAD.,A1 Bulgaria EAD.;AS12716,AS8717
195.24.39.192/28;195.24.39.144 - 195.24.39.223;ASSIGNED PA;ORBITEL-SOF-POP;point-to-point links,Sofia;195.24.32.0/19,195.24.32.0/19;Orbitel customer and internal;AS8672,AS8717
217.9.239.160/27;217.9.239.128 - 217.9.239.255;ASSIGNED PA;OMEGA-NET;Omega-Net Ltd.,42, Petar Beron,Velinrad, Bulgaria;217.9.232.0/21;IBGC;AS13124
212.95.182.96/28;212.95.160.0 - 212.95.191.255;ALLOCATED PA;BG-MTELNET-19990730;;212.95.182.0/24;Orbitel;AS8672
92.247.134.32/28;92.247.134.0 - 92.247.135.255;ASSIGNED PA;A1_ITS_22042019;;92.247.128.0/18;Spectrum NET PA space;AS8717
195.24.38.112/28;195.24.32.0 - 195.24.63.255;ALLOCATED PA;BG-MTELNET-971223;;195.24.32.0/19,195.24.32.0/19;Orbitel customer and internal;AS8672,AS8717
213.169.46.128/25;213.169.46.0 - 213.169.46.255;ASSIGNED PA;SPNET;Spectrum NET Ltd., Sofia;213.169.32.0/19;Spectrum NET PA space;AS8717
212.95.164.176/28;212.95.160.0 - 212.95.191.255;ALLOCATED PA;BG-MTELNET-19990730;;212.95.164.0/22;Orbitel;AS8672
217.9.235.224/28;217.9.235.192 - 217.9.235.255;ASSIGNED PA;A1BG-corporate;Bulgaria, Sofia,A1 Bulgaria EAD,FIBER optics, static,Corporate customers;217.9.232.0/21;IBGC;AS13124
212.95.178.128/28;212.95.160.0 - 212.95.191.255;ALLOCATED PA;BG-MTELNET-19990730;;212.95.160.0/19,212.95.160.0/19,212.95.160.0/19;Orbitel customer and internal,Orbitel customer and internal,Orbitel customer and internal;AS12716,AS8672,AS8717
80.253.49.0/28;80.253.48.0 - 80.253.55.255;ASSIGNED PA;A1-CORE;A1 Bulgaria EAD,A1 Stara Zagora;80.253.48.0/21;A1 Bulgaria EAD SZ;AS13124
195.24.36.192/27;195.24.32.0 - 195.24.63.255;ALLOCATED PA;BG-MTELNET-971223;;195.24.36.0/23;Orbitel;AS8672
195.24.40.192/27;195.24.40.128 - 195.24.40.255;ASSIGNED PA;ORBITEL-PLOVDIV-CUSTOMER-1;Orbitel Plovdiv pop - /30 to customer interfaces,Plovdiv, Bulgaria;195.24.40.0/22;Orbitel;AS8672
92.247.241.160/27;92.247.240.0 - 92.247.255.255;ASSIGNED PA;SPECTRUMNET;Broadband Services;92.247.192.0/18;SPNET;AS29580
92.247.236.32/28;92.247.232.0 - 92.247.239.255;ASSIGNED PA;GPON-Sofia;GPON Services;92.247.192.0/18;SPNET;AS29580
92.247.252.0/27;92.247.240.0 - 92.247.255.255;ASSIGNED PA;SPECTRUMNET;Broadband Services;92.247.192.0/18;SPNET;AS29580
92.247.228.96/28;92.247.224.0 - 92.247.231.255;ASSIGNED PA;GPON-SofiaCenter;GPON Services;92.247.192.0/18;SPNET;AS29580
95.111.55.128/27;95.111.48.0 - 95.111.55.255;ASSIGNED PA;BOROVO-SOF;Borovo quarter,Megalan Network Real IP address space;95.111.0.0/17,95.111.0.0/17;BG-MEGALAN-20081219;AS35141,AS8717
92.247.141.160/28;92.247.140.0 - 92.247.143.255;ASSIGNED PA;SPNET;Spectrum Net Infrastructure;92.247.128.0/18;Spectrum NET PA space;AS8717
195.24.61.128/25;195.24.32.0 - 195.24.63.255;ALLOCATED PA;BG-MTELNET-971223;;195.24.61.0/24;Orbitel-stz-game;AS8672
92.247.250.192/27;92.247.240.0 - 92.247.255.255;ASSIGNED PA;SPECTRUMNET;Broadband Services;92.247.192.0/18;SPNET;AS29580
92.247.197.224/28;92.247.192.0 - 92.247.199.255;ASSIGNED PA;GPON-SofiaEast;GPON Services;92.247.192.0/18;SPNET;AS29580
195.24.48.32/27;195.24.48.0 - 195.24.48.255;ASSIGNED PA;MTELNET;PPPoE Targovishte i Ruse;195.24.48.0/24;PPPoE Targovishte i Ruse;AS29580
212.95.182.176/28;212.95.160.0 - 212.95.191.255;ALLOCATED PA;BG-MTELNET-19990730;;212.95.182.0/24;Orbitel;AS8672
212.95.182.64/27;212.95.182.64 - 212.95.182.95;ASSIGNED PA;INTERSPACE-2;colocation,Sofia;212.95.182.0/24;Orbitel;AS8672
213.169.57.64/26;213.169.32.0 - 213.169.63.255;ALLOCATED PA;BG-MTELNET-20001219;;213.169.32.0/19;Spectrum NET PA space;AS8717
212.95.173.96/28;212.95.160.0 - 212.95.191.255;ALLOCATED PA;BG-MTELNET-19990730;;212.95.160.0/19,212.95.160.0/19,212.95.160.0/19;Orbitel customer and internal,Orbitel customer and internal,Orbitel customer and internal;AS12716,AS8672,AS8717
212.95.168.192/26;212.95.168.112 - 212.95.168.255;ASSIGNED PA;ORBITEL-GAB-PPP;PPP links to customers in Gabrovo;212.95.168.0/23;Orbitel;AS8672
89.215.178.128/26;89.215.176.0 - 89.215.183.0;ASSIGNED PA;EKK-Rakovski;;89.215.176.0/20;A1 BG Rakovski,Dynamically allocation for End Customers;AS13124
195.24.41.128/25;195.24.32.0 - 195.24.63.255;ALLOCATED PA;BG-MTELNET-971223;;195.24.40.0/22;Orbitel;AS8672
195.24.47.32/27;195.24.32.0 - 195.24.63.255;ALLOCATED PA;BG-MTELNET-971223;;195.24.32.0/19,195.24.32.0/19;Orbitel customer and internal;AS8672,AS8717
212.50.9.64/26;212.50.9.64 - 212.50.9.127;ASSIGNED PA;COMPUTEL-BG;Computel Ltd.;212.50.0.0/19;Spectrum NET PA space;AS8717
195.24.47.112/28;195.24.32.0 - 195.24.63.255;ALLOCATED PA;BG-MTELNET-971223;;195.24.32.0/19,195.24.32.0/19;Orbitel customer and internal;AS8672,AS8717
217.9.225.160/27;217.9.224.0 - 217.9.225.255;ASSIGNED PA;A1-225;A1 Bulgaria EAD,Sofia,Bulgaria;217.9.225.0/24;A1 BG,Multiple /30 Allocations;AS13124
92.247.199.32/28;92.247.192.0 - 92.247.199.255;ASSIGNED PA;GPON-SofiaEast;GPON Services;92.247.192.0/18;SPNET;AS29580
195.34.102.208/28;195.34.96.0 - 195.34.127.255;ALLOCATED PA;BG-MTELNET-970819;;195.34.96.0/19;Spectrum NET PA space;AS8717
195.24.59.0/27;195.24.59.0 - 195.24.59.255;ASSIGNED PA;MTELNET;PPPoE Targovishte i Rus;195.24.59.0/24;PPPoE Targovishte i Ruse;AS29580
85.130.111.64/27;85.130.111.0 - 85.130.111.127;ASSIGNED PA;BOJURISHTE;162, kn Boris I,Bojurishte,Bulgaria;85.130.64.0/18;BLIZOO;AS13124
92.247.199.144/28;92.247.192.0 - 92.247.199.255;ASSIGNED PA;GPON-SofiaEast;GPON Services;92.247.192.0/18;SPNET;AS29580
195.24.36.0/28;195.24.36.0 - 195.24.36.15;ASSIGNED PA;CSDC;Computer Software Design Company,Sofia;195.24.36.0/23;Orbitel;AS8672
92.247.253.144/28;92.247.240.0 - 92.247.255.255;ASSIGNED PA;SPECTRUMNET;Broadband Services;92.247.192.0/18;SPNET;AS29580
89.215.168.192/28;89.215.168.192 - 89.215.168.207;ASSIGNED PA;KAMPOS;Kampos Ltd.;89.215.128.0/17;A1 BG;AS13124
213.222.54.0/25;213.222.32.0 - 213.222.63.255;ALLOCATED PA;BG-MTELNET-20011206;;213.222.54.0/24;Orbitel;AS8672
195.149.249.64/27;195.149.248.0 - 195.149.255.255;ASSIGNED PI;HOMELAN;;195.149.248.0/21;HomeLan Ltd;AS8717
92.247.203.192/28;92.247.200.0 - 92.247.203.255;ASSIGNED PA;GPON-SofiaSouth;GPON Services;92.247.192.0/18;SPNET;AS29580
212.50.4.32/27;212.50.4.0 - 212.50.4.255;ASSIGNED PA;SPNET;Spectrum Net infrastructure VPN;212.50.4.0/24;SPNET specific announce;AS8717
62.221.141.96/27;62.221.128.0 - 62.221.141.255;ASSIGNED PA;A1BG-Sofia-DOCSIS;A1 Bulgaria EAD;62.221.141.0/24;BLIZOO;AS13124
212.50.4.80/28;212.50.4.0 - 212.50.4.255;ASSIGNED PA;SPNET;Spectrum Net infrastructure VPN;212.50.4.0/24;SPNET specific announce;AS8717
212.95.168.96/28;212.95.160.0 - 212.95.191.255;ALLOCATED PA;BG-MTELNET-19990730;;212.95.168.0/23;Orbitel;AS8672
92.247.202.112/28;92.247.200.0 - 92.247.203.255;ASSIGNED PA;GPON-SofiaSouth;GPON Services;92.247.192.0/18;SPNET;AS29580
195.24.44.128/26;195.24.44.128 - 195.24.44.191;ASSIGNED PA;ORBITEL-STATIC-DIALUP;Orbitel Static Dialup pool,Bulgaria;195.24.32.0/19,195.24.32.0/19;Orbitel customer and internal;AS8672,AS8717
195.24.63.144/28;195.24.63.0 - 195.24.63.255;ASSIGNED PA;ORBITEL-VARNA-1;Orbitel Varna POP,Bulgaria;195.24.60.0/22;Orbitel;AS8672
80.253.49.64/26;80.253.48.0 - 80.253.55.255;ASSIGNED PA;A1-CORE;A1 Bulgaria EAD,A1 Stara Zagora;80.253.48.0/21;A1 Bulgaria EAD SZ;AS13124
92.247.0.64/26;92.247.0.0 - 92.247.7.255;ASSIGNED PA;SPNET;Spectrum Net Sofia;92.247.0.0/20;Spectrum NET PA space;AS8717
212.95.166.128/27;212.95.160.0 - 212.95.191.255;ALLOCATED PA;BG-MTELNET-19990730;;212.95.164.0/22;Orbitel;AS8672
92.247.242.64/26;92.247.240.0 - 92.247.255.255;ASSIGNED PA;SPECTRUMNET;Broadband Services;92.247.192.0/18;SPNET;AS29580
212.95.166.48/28;212.95.166.32 - 212.95.166.63;ASSIGNED PA;Prosyst;Prosyst Bulgaria;212.95.164.0/22;Orbitel;AS8672
92.247.216.32/27;92.247.216.0 - 92.247.223.255;ASSIGNED PA;GPON-SofiaNorth;GPON Services;92.247.192.0/18;SPNET;AS29580
92.247.195.64/27;92.247.192.0 - 92.247.199.255;ASSIGNED PA;GPON-SofiaEast;GPON Services;92.247.192.0/18;SPNET;AS29580
195.24.41.80/28;195.24.41.32 - 195.24.41.127;ASSIGNED PA;ORBITEL-PLO-PPP;for PPP connections to customers in Plovdiv;195.24.40.0/22;Orbitel;AS8672
92.247.248.0/26;92.247.240.0 - 92.247.255.255;ASSIGNED PA;SPECTRUMNET;Broadband Services;92.247.192.0/18;SPNET;AS29580
92.247.250.144/28;92.247.240.0 - 92.247.255.255;ASSIGNED PA;SPECTRUMNET;Broadband Services;92.247.192.0/18;SPNET;AS29580
195.34.115.48/28;195.34.115.0 - 195.34.115.255;ASSIGNED PA;BIT-INC;Spectrum NET,Sofia;195.34.96.0/19;Spectrum NET PA space;AS8717
212.95.160.224/27;212.95.160.0 - 212.95.191.255;ALLOCATED PA;BG-MTELNET-19990730;;212.95.160.0/19,212.95.160.0/19,212.95.160.0/19;Orbitel customer and internal,Orbitel customer and internal,Orbitel customer and internal;AS12716,AS8672,AS8717
195.149.255.128/27;195.149.248.0 - 195.149.255.255;ASSIGNED PI;HOMELAN;;195.149.248.0/21;HomeLan Ltd;AS8717
92.247.233.240/28;92.247.232.0 - 92.247.239.255;ASSIGNED PA;GPON-Sofia;GPON Services;92.247.192.0/18;SPNET;AS29580
195.24.38.0/28;195.24.32.0 - 195.24.63.255;ALLOCATED PA;BG-MTELNET-971223;;195.24.32.0/19,195.24.32.0/19;Orbitel customer and internal;AS8672,AS8717
195.24.62.32/28;195.24.32.0 - 195.24.63.255;ALLOCATED PA;BG-MTELNET-971223;;195.24.60.0/22;Orbitel;AS8672
195.24.34.0/28;195.24.34.0 - 195.24.34.255;ASSIGNED PA;ORBITEL-2;Orbitel backbone and customer interfaces,Bulgaria;195.24.32.0/19,195.24.32.0/19;Orbitel customer and internal;AS8672,AS8717
92.247.198.32/27;92.247.192.0 - 92.247.199.255;ASSIGNED PA;GPON-SofiaEast;GPON Services;92.247.192.0/18;SPNET;AS29580
92.247.35.160/27;92.247.32.0 - 92.247.39.255;ASSIGNED PA;SPNET-PON-OK-1;PON Services;92.247.32.0/19;Spectrum NET PA space;AS29580
195.24.58.16/28;195.24.58.0 - 195.24.58.255;ASSIGNED PA;ORBITEL-NET-1;Orbitel Inc,Sofia, Bulgaria;195.24.58.0/24;ORBITEL-NET-1;AS8672
92.247.84.16/28;92.247.80.0 - 92.247.87.255;ASSIGNED PA;SPNET-PON-OK-3;PON Services;92.247.80.0/21;Spectrum Net;AS8717
92.247.245.224/27;92.247.240.0 - 92.247.255.255;ASSIGNED PA;SPECTRUMNET;Broadband Services;92.247.192.0/18;SPNET;AS29580
212.91.175.128/28;212.91.175.0 - 212.91.175.255;ASSIGNED PA;MGU-BG;University of Mining and Geology;212.91.160.0/19;Spectrum NET PA space;AS8717
212.95.166.16/28;212.95.166.16 - 212.95.166.31;ASSIGNED PA;ORBITEL-SEV-POP;POP links,Sevlievo;212.95.164.0/22;Orbitel;AS8672
92.247.247.32/28;92.247.240.0 - 92.247.255.255;ASSIGNED PA;SPECTRUMNET;Broadband Services;92.247.192.0/18;SPNET;AS29580
213.169.54.96/27;213.169.54.64 - 213.169.54.255;ASSIGNED PA;SPNET;Spectrum Net POPs;213.169.32.0/19;Spectrum NET PA space;AS8717
92.247.252.64/27;92.247.240.0 - 92.247.255.255;ASSIGNED PA;SPECTRUMNET;Broadband Services;92.247.192.0/18;SPNET;AS29580
212.50.13.0/27;212.50.13.0 - 212.50.13.255;ASSIGNED PA;SPNET;Spectrum NET Ltd., Sofia;212.50.0.0/19;Spectrum NET PA space;AS8717
195.24.45.208/28;195.24.45.128 - 195.24.45.255;ASSIGNED PA;ORBITEL-VTARNOVO-2;Orbitel Inc,V. Tarnovo;195.24.32.0/19,195.24.32.0/19;Orbitel customer and internal;AS8672,AS8717
212.50.10.0/28;212.50.10.0 - 212.50.10.255;ASSIGNED PA;SPNET;Spectrum NET Ltd., Sofia;212.50.10.0/24;;AS8717
92.247.253.160/27;92.247.240.0 - 92.247.255.255;ASSIGNED PA;SPECTRUMNET;Broadband Services;92.247.192.0/18;SPNET;AS29580
212.50.11.144/28;212.50.11.0 - 212.50.11.255;ASSIGNED PA;SPNET;Spectrum NET Ltd., Sofia;212.50.11.0/24;SPNET specific announce;AS8717
212.95.183.96/28;212.95.183.96 - 212.95.183.127;ASSIGNED PA;ORBITEL-SOF-POP;PPP links in Sofia;212.95.160.0/19,212.95.160.0/19,212.95.160.0/19;Orbitel customer and internal,Orbitel customer and internal,Orbitel customer and internal;AS12716,AS8672,AS8717
92.247.247.112/28;92.247.240.0 - 92.247.255.255;ASSIGNED PA;SPECTRUMNET;Broadband Services;92.247.192.0/18;SPNET;AS29580
195.34.111.144/28;195.34.111.0 - 195.34.111.255;ASSIGNED PA;BIT-INC-VOIP;Bulgarian Information Technologies Inc.;195.34.96.0/19;Spectrum NET PA space;AS8717
92.247.255.64/27;92.247.240.0 - 92.247.255.255;ASSIGNED PA;SPECTRUMNET;Broadband Services;92.247.192.0/18;SPNET;AS29580
195.149.249.128/25;195.149.248.0 - 195.149.255.255;ASSIGNED PI;HOMELAN;;195.149.248.0/21;HomeLan Ltd;AS8717
212.95.180.128/27;212.95.160.0 - 212.95.191.255;ALLOCATED PA;BG-MTELNET-19990730;;212.95.160.0/19,212.95.160.0/19,212.95.160.0/19;Orbitel customer and internal,Orbitel customer and internal,Orbitel customer and internal;AS12716,AS8672,AS8717
92.247.87.224/28;92.247.80.0 - 92.247.87.255;ASSIGNED PA;SPNET-PON-OK-3;PON Services;92.247.80.0/21;Spectrum Net;AS8717
195.34.108.128/27;195.34.96.0 - 195.34.127.255;ALLOCATED PA;BG-MTELNET-970819;;195.34.96.0/19;Spectrum NET PA space;AS8717
212.91.166.144/28;212.91.166.0 - 212.91.166.191;ASSIGNED PA;SPNET;Spectrum Net - Sofia,Clients;212.91.160.0/19;Spectrum NET PA space;AS8717
92.247.13.128/28;92.247.8.0 - 92.247.15.255;ASSIGNED PA;SPNET;Spectrum Net Sofia;92.247.0.0/20;Spectrum NET PA space;AS8717
212.95.173.16/28;212.95.160.0 - 212.95.191.255;ALLOCATED PA;BG-MTELNET-19990730;;212.95.160.0/19,212.95.160.0/19,212.95.160.0/19;Orbitel customer and internal,Orbitel customer and internal,Orbitel customer and internal;AS12716,AS8672,AS8717
213.169.45.240/28;213.169.45.0 - 213.169.45.255;ASSIGNED PA;SPNET;Spectrum NET Ltd.,Clients with small nets;213.169.32.0/19;Spectrum NET PA space;AS8717
212.91.188.192/28;212.91.188.0 - 212.91.188.255;ASSIGNED PA;SPNET;Spectrum Net - Sofia,Clients;212.91.188.0/24;;AS8717
213.169.59.112/28;213.169.32.0 - 213.169.63.255;ALLOCATED PA;BG-MTELNET-20001219;;213.169.32.0/19;Spectrum NET PA space;AS8717
195.24.37.32/27;195.24.32.0 - 195.24.63.255;ALLOCATED PA;BG-MTELNET-971223;;195.24.36.0/23;Orbitel;AS8672
212.95.167.0/25;212.95.167.0 - 212.95.167.255;ASSIGNED PA;ORBITEL-BHOSTING-2;Orbitel Business Hosting,Bulgaria;212.95.164.0/22;Orbitel;AS8672
213.222.38.16/28;213.222.32.0 - 213.222.63.255;ALLOCATED PA;BG-MTELNET-20011206;;213.222.32.0/19,213.222.32.0/19;Orbitel customer and internal;AS8672,AS8717
212.95.166.96/28;212.95.160.0 - 212.95.191.255;ALLOCATED PA;BG-MTELNET-19990730;;212.95.164.0/22;Orbitel;AS8672
176.12.34.160/28;176.12.34.0 - 176.12.35.255;ASSIGNED PA;New_PPOE_clients;New PPOE clients;176.12.0.0/18,176.12.0.0/18;Spectrum NET PA space,Spectrum NET PA space;AS29580,AS8717
92.247.250.32/28;92.247.240.0 - 92.247.255.255;ASSIGNED PA;SPECTRUMNET;Broadband Services;92.247.192.0/18;SPNET;AS29580
213.169.46.96/28;213.169.46.0 - 213.169.46.255;ASSIGNED PA;SPNET;Spectrum NET Ltd., Sofia;213.169.32.0/19;Spectrum NET PA space;AS8717
195.34.108.192/26;195.34.96.0 - 195.34.127.255;ALLOCATED PA;BG-MTELNET-970819;;195.34.96.0/19;Spectrum NET PA space;AS8717
92.247.225.96/28;92.247.224.0 - 92.247.231.255;ASSIGNED PA;GPON-SofiaCenter;GPON Services;92.247.192.0/18;SPNET;AS29580
212.36.5.96/27;212.36.5.0 - 212.36.5.255;ASSIGNED PA;TECHNOLINK;Techno-Link (tm) POPs;212.36.0.0/19;Spectrum NET PA space;AS8717
195.24.47.192/26;195.24.32.0 - 195.24.63.255;ALLOCATED PA;BG-MTELNET-971223;;195.24.32.0/19,195.24.32.0/19;Orbitel customer and internal;AS8672,AS8717
92.247.254.144/28;92.247.240.0 - 92.247.255.255;ASSIGNED PA;SPECTRUMNET;Broadband Services;92.247.192.0/18;SPNET;AS29580
213.169.48.128/28;213.169.48.0 - 213.169.49.255;ASSIGNED PA;MTEL-ITS;;213.169.32.0/19;Spectrum NET PA space;AS8717
212.95.173.176/28;212.95.160.0 - 212.95.191.255;ALLOCATED PA;BG-MTELNET-19990730;;212.95.160.0/19,212.95.160.0/19,212.95.160.0/19;Orbitel customer and internal,Orbitel customer and internal,Orbitel customer and internal;AS12716,AS8672,AS8717
212.36.11.160/27;212.36.11.0 - 212.36.11.255;ASSIGNED PA;TECHNOLINK;Techno-Link (tm);212.36.0.0/19;Spectrum NET PA space;AS8717
92.247.244.128/27;92.247.240.0 - 92.247.255.255;ASSIGNED PA;SPECTRUMNET;Broadband Services;92.247.192.0/18;SPNET;AS29580
212.36.1.0/28;212.36.0.0 - 212.36.2.159;ASSIGNED PA;TECHNOLINK;Techno-Link (tm);212.36.0.0/19;Spectrum NET PA space;AS8717
212.95.160.160/27;212.95.160.0 - 212.95.191.255;ALLOCATED PA;BG-MTELNET-19990730;;212.95.160.0/19,212.95.160.0/19,212.95.160.0/19;Orbitel customer and internal,Orbitel customer and internal,Orbitel customer and internal;AS12716,AS8672,AS8717
213.222.60.64/26;213.222.32.0 - 213.222.63.255;ALLOCATED PA;BG-MTELNET-20011206;;213.222.60.0/24;multilink;AS35448
92.247.227.0/27;92.247.224.0 - 92.247.231.255;ASSIGNED PA;GPON-SofiaCenter;GPON Services;92.247.192.0/18;SPNET;AS29580
195.24.63.0/28;195.24.63.0 - 195.24.63.255;ASSIGNED PA;ORBITEL-VARNA-1;Orbitel Varna POP,Bulgaria;195.24.60.0/22;Orbitel;AS8672
213.222.51.80/28;213.222.32.0 - 213.222.63.255;ALLOCATED PA;BG-MTELNET-20011206;;213.222.32.0/19,213.222.32.0/19;Orbitel customer and internal;AS8672,AS8717
213.169.47.192/28;213.169.47.0 - 213.169.47.255;ASSIGNED PA;MTEL-ITS;;213.169.32.0/19;Spectrum NET PA space;AS8717
212.50.13.48/28;212.50.13.0 - 212.50.13.255;ASSIGNED PA;SPNET;Spectrum NET Ltd., Sofia;212.50.0.0/19;Spectrum NET PA space;AS8717
212.95.182.32/27;212.95.160.0 - 212.95.191.255;ALLOCATED PA;BG-MTELNET-19990730;;212.95.182.0/24;Orbitel;AS8672
92.247.225.48/28;92.247.224.0 - 92.247.231.255;ASSIGNED PA;GPON-SofiaCenter;GPON Services;92.247.192.0/18;SPNET;AS29580
213.169.34.240/28;213.169.32.0 - 213.169.63.255;ALLOCATED PA;BG-MTELNET-20001219;;213.169.32.0/19;Spectrum NET PA space;AS8717
217.9.227.192/28;217.9.224.0 - 217.9.239.255;ALLOCATED PA;BG-MTELNET-20000807;;217.9.227.0/24;Sofia, Bulgaria,A1 BG,Multiple /30 Allocations;AS13124
92.247.226.160/27;92.247.224.0 - 92.247.231.255;ASSIGNED PA;GPON-SofiaCenter;GPON Services;92.247.192.0/18;SPNET;AS29580
